"country","indicator","debt_2022"
"Argentina","PS, private creditors (INT, current US$)","1403350645"
"Argentina","PS, private creditors (TDS, current US$)","4302779269"
"Armenia","Debt service on external debt, general government sector (PPG) (TDS, current US$)","370246096.7"
"Armenia","Debt service on external debt, long-term (TDS, current US$)","1993181781"
"Armenia","Debt service on external debt, other public sector (PPG) (TDS, current US$)","77016.8"
"Armenia","Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)","1587371890"
"Armenia","Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)","405809891"
"Armenia","Debt service on external debt, public sector (PPG) (TDS, current US$)","405809891"
"Armenia","Debt service on external debt, total (TDS, current US$)","2045296951"
"Armenia","Disbursements on external debt, long-term (DIS, current US$)","419731184"
"Armenia","Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)","419731184"
"Armenia","GG, bilateral (AMT, current US$)","88552311.8"
"Armenia","GG, bilateral (INT, current US$)","21804275.3"
"Armenia","GG, bilateral (TDS, current US$)","110356587.1"
"Armenia","GG, bonds (INT, current US$)","55770000"
"Armenia","GG, bonds (TDS, current US$)","55770000"
"Armenia","GG, commercial banks (AMT, current US$)","3738832.9"
"Armenia","GG, commercial banks (INT, current US$)","603675.8"
"Armenia","GG, commercial banks (TDS, current US$)","4342508.7"
"Armenia","GG, multilateral (AMT, current US$)","160193899.4"
"Armenia","GG, multilateral (INT, current US$)","39583101.5"
"Armenia","GG, multilateral (TDS, current US$)","199777000.9"
"Armenia","GG, official creditors (AMT, current US$)","248746211.2"
"Armenia","GG, official creditors (INT, current US$)","61387376.8"
"Armenia","GG, official creditors (TDS, current US$)","310133588"
"Armenia","GG, private creditors (AMT, current US$)","3738832.9"
"Armenia","GG, private creditors (INT, current US$)","56373675.8"
"Armenia","GG, private creditors (TDS, current US$)","60112508.7"
"Armenia","IMF charges (INT, current US$)","6026651.1"
"Armenia","IMF repurchases (AMT, current US$)","46088518.9"
"Armenia","IMF repurchases and charges (TDS, current US$)","52115170"
"Armenia","Interest payments on external debt, general government sector (PPG) (INT, current US$)","117761052.6"
"Armenia","Interest payments on external debt, long-term (INT, current US$)","361694330.8"
"Armenia","Interest payments on external debt, other public sector (PPG) (INT, current US$)","77016.8"
"Armenia","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","238342000"
"Armenia","Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)","123352330.8"
"Armenia","Interest payments on external debt, public sector (PPG) (INT, current US$)","123352330.8"
"Armenia","Multilateral debt service (TDS, current US$)","215149889.8"
"Armenia","OPS, commercial banks (INT, current US$)","77016.8"
"Armenia","OPS, commercial banks (TDS, current US$)","77016.8"
"Armenia","OPS, private creditors (INT, current US$)","77016.8"
"Armenia","OPS, private creditors (TDS, current US$)","77016.8"
"Armenia","PNG, bonds (INT, current US$)","19500000"
"Armenia","PNG, bonds (TDS, current US$)","19500000"
"Armenia","PNG, commercial banks and other creditors (AMT, current US$)","1349029890"
"Armenia","PNG, commercial banks and other creditors (INT, current US$)","218842000"
"Armenia","PNG, commercial banks and other creditors (TDS, current US$)","1567871890"
"Armenia","PPG, bilateral (AMT, current US$)","106186939"
"Armenia","PPG, bilateral (DIS, current US$)","181237910.4"
"Armenia","PPG, bilateral (INT, current US$)","24283536.7"
"Armenia","PPG, bilateral (TDS, current US$)","130470475.7"
"Armenia","PPG, bilateral concessional (AMT, current US$)","14719924.2"
"Armenia","PPG, bilateral concessional (INT, current US$)","2921124.9"
"Armenia","PPG, bilateral concessional (TDS, current US$)","17641049.1"
"Armenia","PPG, bonds (INT, current US$)","55770000"
"Armenia","PPG, bonds (TDS, current US$)","55770000"
"Armenia","PPG, commercial banks (AMT, current US$)","3738832.9"
"Armenia","PPG, commercial banks (INT, current US$)","680692.6"
"Armenia","PPG, commercial banks (TDS, current US$)","4419525.5"
"Armenia","PPG, multilateral (AMT, current US$)","172531788.3"
"Armenia","PPG, multilateral (DIS, current US$)","238493273.6"
"Armenia","PPG, multilateral (INT, current US$)","42618101.5"
"Armenia","PPG, official creditors (AMT, current US$)","278718727.3"
"Armenia","PPG, official creditors (DIS, current US$)","419731184"
"Armenia","PPG, official creditors (INT, current US$)","66901638.2"
"Armenia","PPG, private creditors (AMT, current US$)","3738832.9"
"Armenia","PPG, private creditors (INT, current US$)","56450692.6"
"Armenia","PPG, private creditors (TDS, current US$)","60189525.5"
"Armenia","Principal repayments on external debt, general government sector (PPG) (AMT, current US$)","252485044.1"
"Armenia","Principal repayments on external debt, long-term (AMT, current US$)","1631487450"
"Armenia","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","1349029890"
"Armenia","Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)","282457560.2"
"Armenia","PS, bilateral (AMT, current US$)","106186939"
"Armenia","PS, bilateral (INT, current US$)","24283536.7"
"Armenia","PS, bilateral (TDS, current US$)","130470475.7"
"Armenia","PS, bonds (INT, current US$)","55770000"
"Armenia","PS, bonds (TDS, current US$)","55770000"
"Armenia","PS, commercial banks (AMT, current US$)","3738832.9"
"Armenia","PS, commercial banks (INT, current US$)","680692.6"
"Armenia","PS, commercial banks (TDS, current US$)","4419525.5"
"Armenia","PS, multilateral (AMT, current US$)","172531788.3"
"Armenia","PS, multilateral (INT, current US$)","42618101.5"
"Armenia","PS, multilateral (TDS, current US$)","215149889.8"
"Armenia","PS, multilateral concessional (AMT, current US$)","61867395.1"
"Armenia","PS, multilateral concessional (INT, current US$)","9349549.5"
"Armenia","PS, official creditors (AMT, current US$)","278718727.3"
"Armenia","PS, official creditors (INT, current US$)","66901638.2"
"Armenia","PS, official creditors (TDS, current US$)","345620365.5"
"Armenia","PS, private creditors (AMT, current US$)","3738832.9"
"Armenia","PS, private creditors (INT, current US$)","56450692.6"
"Armenia","PS, private creditors (TDS, current US$)","60189525.5"
"Azerbaijan","Debt service on external debt, general government sector (PPG) (TDS, current US$)","710996439.9"
"Azerbaijan","Debt service on external debt, long-term (TDS, current US$)","1458155876"
"Azerbaijan","Debt service on external debt, other public sector (PPG) (TDS, current US$)","617865662.5"
"Azerbaijan","Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)","129293773.7"
"Azerbaijan","Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)","1328862102"
"Azerbaijan","Debt service on external debt, public sector (PPG) (TDS, current US$)","1328862102"
"Azerbaijan","Debt service on external debt, total (TDS, current US$)","1458155876"
"Azerbaijan","Disbursements on external debt, long-term (DIS, current US$)","269419041.8"
"Azerbaijan","Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)","269419041.8"
"Azerbaijan","GG, bilateral (AMT, current US$)","38010703.9"
"Azerbaijan","GG, bilateral (INT, current US$)","2242716.6"
"Azerbaijan","GG, bilateral (TDS, current US$)","40253420.5"
"Azerbaijan","GG, bonds (INT, current US$)","87472000"
"Azerbaijan","GG, bonds (TDS, current US$)","87472000"
"Azerbaijan","GG, commercial banks (AMT, current US$)","8960000"
"Azerbaijan","GG, commercial banks (INT, current US$)","127000"
"Azerbaijan","GG, commercial banks (TDS, current US$)","9087000"
"Azerbaijan","GG, multilateral (AMT, current US$)","528793248.5"
"Azerbaijan","GG, multilateral (INT, current US$)","45390770.9"
"Azerbaijan","GG, multilateral (TDS, current US$)","574184019.4"
"Azerbaijan","GG, official creditors (AMT, current US$)","566803952.4"
"Azerbaijan","GG, official creditors (INT, current US$)","47633487.5"
"Azerbaijan","GG, official creditors (TDS, current US$)","614437439.9"
"Azerbaijan","GG, private creditors (AMT, current US$)","8960000"
"Azerbaijan","GG, private creditors (INT, current US$)","87599000"
"Azerbaijan","GG, private creditors (TDS, current US$)","96559000"
"Azerbaijan","Interest payments on external debt, general government sector (PPG) (INT, current US$)","135232487.5"
"Azerbaijan","Interest payments on external debt, long-term (INT, current US$)","380973525.6"
"Azerbaijan","Interest payments on external debt, other public sector (PPG) (INT, current US$)","194001743.7"
"Azerbaijan","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","51739294.4"
"Azerbaijan","Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)","329234231.2"
"Azerbaijan","Interest payments on external debt, public sector (PPG) (INT, current US$)","329234231.2"
"Azerbaijan","Multilateral debt service (TDS, current US$)","639466061.3"
"Azerbaijan","OPS, bilateral (AMT, current US$)","54117200.2"
"Azerbaijan","OPS, bilateral (INT, current US$)","10528147.7"
"Azerbaijan","OPS, bilateral (TDS, current US$)","64645347.9"
"Azerbaijan","OPS, bonds (INT, current US$)","137550000"
"Azerbaijan","OPS, bonds (TDS, current US$)","137550000"
"Azerbaijan","OPS, commercial banks (AMT, current US$)","315085577"
"Azerbaijan","OPS, commercial banks (INT, current US$)","35302695.7"
"Azerbaijan","OPS, commercial banks (TDS, current US$)","350388272.7"
"Azerbaijan","OPS, multilateral (AMT, current US$)","54661141.6"
"Azerbaijan","OPS, multilateral (INT, current US$)","10620900.3"
"Azerbaijan","OPS, multilateral (TDS, current US$)","65282041.9"
"Azerbaijan","OPS, multilateral concessional (AMT, current US$)","1532668.5"
"Azerbaijan","OPS, multilateral concessional (INT, current US$)","96572"
"Azerbaijan","OPS, multilateral concessional (TDS, current US$)","1629240.5"
"Azerbaijan","OPS, official creditors (AMT, current US$)","108778341.8"
"Azerbaijan","OPS, official creditors (INT, current US$)","21149048"
"Azerbaijan","OPS, official creditors (TDS, current US$)","129927389.8"
"Azerbaijan","OPS, private creditors (AMT, current US$)","315085577"
"Azerbaijan","OPS, private creditors (INT, current US$)","172852695.7"
"Azerbaijan","OPS, private creditors (TDS, current US$)","487938272.7"
"Azerbaijan","PNG, bonds (INT, current US$)","30998000"
"Azerbaijan","PNG, bonds (TDS, current US$)","30998000"
"Azerbaijan","PNG, commercial banks and other creditors (AMT, current US$)","77554479.3"
"Azerbaijan","PNG, commercial banks and other creditors (INT, current US$)","20741294.4"
"Azerbaijan","PNG, commercial banks and other creditors (TDS, current US$)","98295773.7"
"Azerbaijan","PPG, bilateral (AMT, current US$)","92127904.1"
"Azerbaijan","PPG, bilateral (DIS, current US$)","44987396.6"
"Azerbaijan","PPG, bilateral (INT, current US$)","12770864.3"
"Azerbaijan","PPG, bilateral (TDS, current US$)","104898768.4"
"Azerbaijan","PPG, bilateral concessional (AMT, current US$)","31790516.2"
"Azerbaijan","PPG, bilateral concessional (INT, current US$)","5561129.3"
"Azerbaijan","PPG, bilateral concessional (TDS, current US$)","37351645.5"
"Azerbaijan","PPG, bonds (INT, current US$)","225022000"
"Azerbaijan","PPG, bonds (TDS, current US$)","225022000"
"Azerbaijan","PPG, commercial banks (AMT, current US$)","324045577"
"Azerbaijan","PPG, commercial banks (DIS, current US$)","86117694"
"Azerbaijan","PPG, commercial banks (INT, current US$)","35429695.7"
"Azerbaijan","PPG, commercial banks (TDS, current US$)","359475272.7"
"Azerbaijan","PPG, multilateral (AMT, current US$)","583454390.1"
"Azerbaijan","PPG, multilateral (DIS, current US$)","138313951.2"
"Azerbaijan","PPG, multilateral (INT, current US$)","56011671.2"
"Azerbaijan","PPG, official creditors (AMT, current US$)","675582294.2"
"Azerbaijan","PPG, official creditors (DIS, current US$)","183301347.8"
"Azerbaijan","PPG, official creditors (INT, current US$)","68782535.5"
"Azerbaijan","PPG, private creditors (AMT, current US$)","324045577"
"Azerbaijan","PPG, private creditors (DIS, current US$)","86117694"
"Azerbaijan","PPG, private creditors (INT, current US$)","260451695.7"
"Azerbaijan","PPG, private creditors (TDS, current US$)","584497272.7"
"Azerbaijan","Principal repayments on external debt, general government sector (PPG) (AMT, current US$)","575763952.4"
"Azerbaijan","Principal repayments on external debt, long-term (AMT, current US$)","1077182351"
"Azerbaijan","Principal repayments on external debt, other public sector (PPG) (AMT, current US$)","423863918.8"
"Azerbaijan","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","77554479.3"
